Column1;audienceRating;Genre;criticRating;timeMin;grossMillions;Movie;Vote;Budget;Year;Profit
3279;53;Mystery;53;102;9;Passion;18584;319;2012;-310
3455;78;Crime;49;131;9;The Best Offer;83659;4569;2013;-4560
3559;85;Action;57;270;9;Unsere Mütter, unsere Väter;18240;8365;2013;-8356
3822;61;Comedy;45;93;9;Broadway Therapy;20113;29508;2014;-29499
3851;62;Comedy;52;98;9;Salsa Fury;16064;11630;2014;-11621
4064;71;Comedy;70;114;9;Le tout nouveau testament;21791;15061;2015;-15052
364;67;Action;53;94;8;Wasabi;31986;8022;2001;-8014
475;65;Crime;31;112;8;Sans nouvelles de Dieu;4951;8544;2001;-8536
496;65;Drama;55;133;8;Invincible;3711;6457;2001;-6449
723;67;Action;66;111;8;So Close;6659;22575;2002;-22567
1019;64;Action;54;120;8;Les guerriers de l'Empire céleste;3870;14117;2003;-14109
1196;70;Horror;66;118;8;3 extrêmes;16877;22444;2004;-22436
1273;76;Comedy;51;98;8;Saint Ralph;5314;6574;2004;-6566
1352;65;Action;25;111;8;Revolver;79755;2287;2005;-2279
1456;74;Drama;46;139;8;Manderlay;19873;11716;2005;-11708
1485;80;Drama;86;153;8;La mort de Dante Lazarescu;11340;10786;2005;-10778
1678;58;Comedy;62;87;8;Black Sheep;36329;1022;2006;-1014
1764;67;Comedy;54;82;8;10 Items or Less;13346;14591;2006;-14583
2080;67;Drama;65;85;8;Naissance des pieuvres;7509;19247;2007;-19239
2198;61;Horror;58;85;8;Midnight Meat Train;52085;781;2008;-773
2531;76;Animation;63;114;8;Summer Wars;19778;29912;2009;-29904
2707;76;Action;84;141;8;13 assassins;54845;12497;2010;-12489
3014;55;Horror;64;101;8;The Innkeepers;29350;882;2011;-874
3191;73;Comedy;49;97;8;L'amour malgré tout;73537;15682;2012;-15674
3235;65;Drama;66;118;8;Byzantium;35227;28842;2012;-28834
3567;59;Drama;71;105;8;We Are What We Are;17057;24314;2013;-24306
3854;56;Comedy;50;89;8;Life After Beth;15850;20003;2014;-19995
3988;78;Drama;79;137;8;Beasts of No Nation;54294;12783;2015;-12775
4073;64;Drama;72;134;8;Tale of Tales;19371;28854;2015;-28846
4561;65;Drama;67;109;8;Patti Cake$;4349;29049;2017;-29041
191;77;Drama;78;80;7;Un temps pour l'ivresse des chevaux;5890;7179;2000;-7172
250;70;Comedy;60;97;7;Everybody Famous;2891;14927;2000;-14920
309;82;Adventure;84;224;7;Lagaan;83790;26682;2001;-26675
405;64;Comedy;56;96;7;Human Nature;16169;2649;2001;-2642
442;74;Drama;60;100;7;Manic;8695;13517;2001;-13510
699;65;Action;36;116;7;Ritânâ;10557;28948;2002;-28941
716;77;Drama;86;99;7;Le fils;7694;12837;2002;-12830
734;68;Comedy;48;91;7;Dummy;6013;3671;2002;-3664
911;65;Action;56;110;7;Ned Kelly;23010;19890;2003;-19883
981;74;Drama;60;92;7;Reconstruction;6528;22638;2003;-22631
1114;77;Drama;73;105;7;Mysterious Skin;60140;2494;2004;-2487
1174;70;Biography;63;95;7;The Assassination of Richard Nixon;24044;9298;2004;-9291
1246;67;Comedy;34;91;7;Folles funérailles;7962;2635;2004;-2628
1270;51;Drama;35;110;7;Ma mère;5401;27941;2004;-27934
1427;65;Drama;26;120;7;Tideland;28570;17899;2005;-17892
1469;59;Action;53;103;7;Beowulf, la légende viking;16354;6995;2005;-6988
1536;62;Comedy;57;86;7;Appelez-moi Kubrick;5855;18101;2005;-18094
1541;79;Documentary;73;90;7;Crossing the Bridge: The Sound of Istanbul;5376;19307;2005;-19300
1745;68;Comedy;66;92;7;Behind the Mask: The Rise of Leslie Vernon;18330;18869;2006;-18862
2063;61;Crime;52;90;7;Redacted;9316;16115;2007;-16108
2070;65;Crime;61;85;7;Stuck - Instinct de survie;8491;5877;2007;-5870
2507;71;Drama;77;113;7;The Messenger;31097;11051;2009;-11044
2521;65;Comedy;58;105;7;Escrocs en herbe;24974;28979;2009;-28972
2552;55;Drama;66;77;7;Girlfriend Experience;14548;17281;2009;-17274
2830;72;Comedy;62;93;7;Klovn: The Movie;8821;11593;2010;-11586
2959;77;Drama;52;98;7;Detachment;63947;11897;2011;-11890
2995;61;Action;55;86;7;Hobo with a Shotgun;39728;17511;2011;-17504
3042;69;Biography;54;100;7;Puncture;20449;8182;2011;-8175
3049;54;Fantasy;45;100;7;Intruders;18650;19285;2011;-19278
3051;62;Comedy;40;90;7;La famille Pickler;18465;13669;2011;-13662
3236;63;Crime;52;95;7;Cold Blood;34683;17535;2012;-17528
3292;60;Horror;26;86;7;No One Lives;15192;20377;2012;-20370
3459;72;Mystery;65;89;7;Coherence;74305;23305;2013;-23298
3665;75;Drama;69;97;7;Prédestination;201387;9627;2014;-9620
3893;63;Comedy;40;91;7;Blonde sur ordonnance;12415;17931;2014;-17924
4081;71;Comedy;85;88;7;Tangerine;17519;17665;2015;-17658
4090;74;Documentary;76;100;7;Cartel Land;14944;20635;2015;-20628
4094;61;Action;41;127;7;Dragon Blade;14564;25169;2015;-25162
244;59;Comedy;40;86;6;Beautiful Creatures;3173;44;2000;-38
254;72;Drama;78;113;6;Aberdeen;2760;14408;2000;-14402
460;77;Drama;73;105;6;Avril brisé;6086;5624;2001;-5618
490;49;Comedy;49;99;6;Harvard Story;3905;10963;2001;-10957
500;62;Comedy;36;102;6;No Such Thing;3538;16275;2001;-16269
651;62;Action;42;106;6;Mauvais piège;20822;5012;2002;-5006
761;74;Drama;60;116;6;L'enfant au violon;4007;23797;2002;-23791
967;74;Drama;68;82;6;Noi l'albinos;8304;25463;2003;-25457
969;66;Drama;71;114;6;Le temps du loup;8160;9633;2003;-9627
1016;72;Comedy;70;105;6;Blue Collar Comedy Tour: The Movie;4008;18271;2003;-18265
1163;73;Crime;74;90;6;Mean Creek;28012;25393;2004;-25387
1483;73;Crime;78;134;6;El aura;11637;163;2005;-157
1528;35;Comedy;9;91;6;Dirty Love;6243;5015;2005;-5009
1756;67;Animation;57;105;6;Renaissance;14773;7711;2006;-7705
1773;62;Drama;57;96;6;Los Angeles: Alerte maximum;11538;8948;2006;-8942
1972;64;Drama;52;100;6;The Nines;30202;4443;2007;-4437
2005;61;Horror;63;103;6;The Signal;18973;24530;2007;-24524
2007;63;Comedy;30;93;6;Meet Bill;18345;2054;2007;-2048
2046;70;Drama;62;95;6;My Name Is Hallam Foe;11430;21375;2007;-21369
2064;57;Biography;32;84;6;Chapitre 27;9232;8178;2007;-8172
2077;51;Horror;52;102;6;Mother of Tears - La troisième mère;7774;13357;2007;-13351
2335;69;Comedy;65;103;6;Les joies de la famille;8185;23955;2008;-23949
2366;73;Adventure;64;111;6;La route;193323;16548;2009;-16542
2554;72;Comedy;66;116;6;Looking for Eric;13988;25540;2009;-25534
2769;72;Drama;70;101;6;Les amours imaginaires;21852;639;2010;-633
2817;55;Comedy;49;85;6;Butcher II;10248;29757;2010;-29751
3058;69;Action;53;131;6;San siu lam zi;17051;13199;2011;-13193
3539;65;Romance;57;101;6;How I Live Now - Maintenant c'est ma vie;24069;4261;2013;-4255
3553;63;Comedy;53;90;6;Art of Steal;20667;17040;2013;-17034
3575;68;Comedy;63;88;6;Cheap Thrills;15011;18048;2013;-18042
3592;68;Drama;66;113;6;Borgman;13265;26456;2013;-26450
3734;61;Sci;54;97;6;The Signal;54020;26034;2014;-26028
3836;57;Comedy;49;88;6;Cooties;18069;8560;2014;-8554
3843;57;Horror;42;100;6;Clown;16939;23423;2014;-23417
113;59;Drama;25;122;5;The Million Dollar Hotel;19244;1945;2000;-1940
183;66;Biography;44;103;5;Vatel;6665;19020;2000;-19015
241;70;Comedy;40;107;5;Comment tuer le chien de son voisin;3247;21711;2000;-21706
249;79;Drama;78;217;5;Eureka;2934;23228;2000;-23223
370;65;Action;66;109;5;Braquages;29412;4530;2001;-4525
418;66;Horror;70;119;5;Kaïro;13128;22493;2001;-22488
587;77;Action;56;129;5;Sympathy for Mr. Vengeance;51414;28835;2002;-28830
636;67;Drama;66;99;5;The Eye;25933;1225;2002;-1220
886;80;Drama;82;105;5;Le retour;34657;15956;2003;-15951
961;71;Crime;58;129;5;Gozu;9560;1477;2003;-1472
1023;53;Drama;43;119;5;Twentynine Palms;3730;24396;2003;-24391
1185;49;Drama;43;71;5;9 Songs;19191;24402;2004;-24397
1433;64;Action;43;95;5;Feast;26892;27790;2005;-27785
1467;70;Comedy;41;108;5;The Chumscrubber;16831;28097;2005;-28092
1704;65;Animation;47;115;5;Les contes de Terremer;26438;9096;2006;-9091
1790;56;Action;42;106;5;Les soldats du désert;9689;6959;2006;-6954
1791;67;Comedy;71;99;5;Le direktør;9601;8592;2006;-8587
1810;59;Comedy;45;91;5;Mini's First Time;7532;2597;2006;-2592
1811;73;Action;73;110;5;Exilé;7395;23492;2006;-23487
2028;63;Action;55;121;5;Sukiyaki Western Django;13461;11180;2007;-11175
2047;71;Drama;67;86;5;XXY;11391;500;2007;-495
2049;66;Drama;56;105;5;December Boys;10974;1510;2007;-1505
2068;68;Drama;65;85;5;Grace Is Gone;8581;13463;2007;-13458
2071;73;Drama;76;92;5;Shotgun Stories;8423;2768;2007;-2763
2540;58;Action;26;105;5;Conspiration;17642;12479;2009;-12474
2763;68;Comedy;59;105;5;L'arnacoeur;22682;16134;2010;-16129
2766;68;Comedy;48;93;5;The Perfect Host;22099;26620;2010;-26615
2822;65;Comedy;37;90;5;Dirty Girl;9503;4544;2010;-4539
2831;63;Action;49;106;5;Legend of the Fist;8704;15291;2010;-15286
3062;57;Crime;49;105;5;Killing Fields;16224;10105;2011;-10100
3074;65;Drama;61;150;5;Margaret;13903;4847;2011;-4842
3085;78;Drama;80;155;5;Le cheval de Turin;11871;11507;2011;-11502
3212;62;Drama;36;114;5;Red Lights;52153;28385;2012;-28380
3533;68;Drama;63;95;5;Jeune & Jolie;25942;27410;2013;-27405
3838;67;Comedy;69;109;5;Spring;17769;23539;2014;-23534
3853;72;Comedy;74;116;5;Refroidis;15901;7166;2014;-7161
3866;53;Crime;28;108;5;L'Instinct de tuer;14488;7469;2014;-7464
3876;81;Documentary;72;105;5;The Internet's Own Boy: The Story of Aaron Swartz;13683;7040;2014;-7035
4042;57;Crime;32;106;5;Régression;28767;27579;2015;-27574
4067;67;Action;60;93;5;Turbo Kid;20841;21774;2015;-21769
4372;60;Action;64;104;5;In a Valley of Violence;9946;1231;2016;-1226
149;66;Crime;65;94;4;Animal Factory;11282;21231;2000;-21227
238;52;Comedy;44;98;4;Committed;3352;5346;2000;-5342
400;79;Animation;70;87;4;Sennen joyû;17269;11280;2001;-11276
671;74;Drama;86;99;4;L'arche russe;15839;11524;2002;-11520
752;60;Crime;57;116;4;City of Ghosts;4541;12749;2002;-12745
914;76;Drama;57;106;4;Ma vie sans moi;22183;27347;2003;-27343
950;55;Action;34;104;4;Undead;11861;13483;2003;-13479
1159;72;Drama;72;87;4;The Woodsman;29080;7494;2004;-7490
1211;66;Drama;40;132;4;Nous étions libres;13240;20748;2004;-20744
1274;78;Action;76;132;4;La servante et le samouraï;5105;18524;2004;-18520
1526;54;Crime;21;92;4;The Zodiac;6503;24721;2005;-24717
1673;73;Drama;57;116;4;Candy;38510;10443;2006;-10439
1939;72;Horror;68;92;4;Timecrimes;47497;2283;2007;-2279
2045;69;Drama;67;107;4;Snow Angels;11441;13763;2007;-13759
2062;57;Drama;35;88;4;The Babysitters;9361;1874;2007;-1870
2172;75;Crime;58;104;4;Félon;69708;10506;2008;-10502
2282;74;Drama;73;109;4;Les trois singes;15686;5658;2008;-5654
2339;47;Comedy;16;85;4;Surfer, Dude;7740;12408;2008;-12404
2405;66;Drama;49;108;4;Antichrist;97701;11484;2009;-11480
2449;63;Comedy;61;90;4;Dead Snow;58208;17080;2009;-17076
2477;65;Action;64;101;4;Banlieue 13: Ultimatum;39435;25851;2009;-25847
2499;68;Comedy;57;101;4;Defendor: héros ou zéro;33019;22600;2009;-22596
2561;65;Comedy;40;90;4;The Slammin' Salmon;11416;1037;2009;-1033
2571;74;Biography;54;120;4;Fleur du désert;10112;8818;2009;-8814
2807;66;Comedy;70;107;4;Balada Triste;11255;25227;2010;-25223
2837;64;Drama;36;105;4;Shanghai;8238;13485;2010;-13481
2955;68;Comedy;44;97;4;Les Boloss - Inbetweeners, le film;68734;3515;2011;-3511
2992;62;Action;38;105;4;Le pacte;41092;5276;2011;-5272
3021;53;Drama;57;101;4;Sleeping Beauty;27688;744;2011;-740
3268;65;Adventure;69;88;4;Touristes;23065;6814;2012;-6810
3339;48;Action;39;89;4;Aftershock, l'Enfer sur Terre;9468;5262;2012;-5258
3341;65;Comedy;57;88;4;It's a Disaster;9112;1354;2012;-1350
3573;65;Crime;45;127;4;Blood Ties;16359;17787;2013;-17783
3746;60;Comedy;25;95;4;Blackout total;44982;3872;2014;-3868
3768;69;Comedy;31;95;4;Before We Go;35705;3597;2014;-3593
3860;75;Comedy;52;105;4;Rudderless;15146;20105;2014;-20101
3873;58;Drama;42;95;4;Lost River;13924;14640;2014;-14636
3985;49;Drama;53;99;4;Knock Knock;58916;13014;2015;-13010
4301;63;Action;48;92;4;Bastille Day;24624;9585;2016;-9581
4317;74;Biography;54;103;4;A Street Cat Named Bob;18153;24205;2016;-24201
102;77;Animation;62;103;3;Vampire Hunter D: Bloodlust;24827;22398;2000;-22395
147;68;Crime;60;103;3;Gangster Number One;11598;19549;2000;-19546
155;83;Drama;92;145;3;Les Harmonies Werckmeister;9987;1685;2000;-1682
229;71;Drama;66;87;3;Maelström;3774;345;2000;-342
239;58;Drama;41;123;3;Dancing at the Blue Iguana;3338;14014;2000;-14011
253;59;Drama;32;100;3;Crime + Punishment;2781;8438;2000;-8435
293;71;Action;63;126;3;Spy game - Jeu d'espions;128330;23113;2001;-23110
397;70;Drama;53;103;3;Lost and Delirious;18070;27670;2001;-27667
426;69;Drama;59;108;3;Intacto;11853;12401;2001;-12398
455;54;Drama;21;109;3;Le tombeau;6770;11918;2001;-11915
487;70;Drama;67;107;3;Me Without You;3997;2822;2001;-2819
694;75;Crime;86;106;3;Sweet Sixteen;11517;18443;2002;-18440
754;63;Drama;68;93;3;Dans ma peau;4320;78;2002;-75
953;64;Crime;40;101;3;Les maîtres du jeu;11195;20767;2003;-20764
957;76;Comedy;73;112;3;Ruang rak noi nid mahasan;10120;24499;2003;-24496
966;68;Action;53;86;3;Wonderful Days;8474;25541;2003;-25538
995;75;Drama;74;109;3;Ne dis rien;5320;6435;2003;-6432
1209;86;Crime;76;143;3;Black Friday;13527;7446;2004;-7443
1266;66;Drama;27;98;3;Le livre de Jérémie;5614;6604;2004;-6601
1278;70;Drama;79;100;3;Keane;4924;428;2004;-425
1705;67;Comedy;70;93;3;Fido;26228;17962;2006;-17959
1708;75;Documentary;75;98;3;This Film Is Not Yet Rated;26140;9491;2006;-9488
1753;71;Action;62;99;3;OSS 117: Le Caire, nid d'espions;15112;21422;2006;-21419
1774;76;Drama;54;112;3;Snow Cake;11376;23852;2006;-23849
1808;56;Horror;69;101;3;The Last Winter;7751;2537;2006;-2534
1969;69;Crime;37;95;3;Etats de choc;32251;9551;2007;-9548
2033;64;Drama;38;90;3;La vie devant ses yeux;12661;8993;2007;-8990
2223;19;Comedy;7;91;3;The Hottie & the Nottie;34345;8502;2008;-8499
2285;64;Crime;31;97;3;Surveillance;15564;9367;2008;-9364
2289;50;Crime;20;98;3;The Informers;14862;6624;2008;-6621
2291;63;Biography;39;110;3;The Edge of Love;14531;7021;2008;-7018
2446;66;Horror;52;85;3;[Rec]²;59996;29852;2009;-29849
2492;72;Drama;73;133;3;Thirst, ceci est mon sang;34483;15991;2009;-15988
2563;59;Crime;35;106;3;Présumé coupable;11262;8499;2009;-8496
2699;73;Comedy;68;97;3;We Are Four Lions;61956;26943;2010;-26940
2772;60;Comedy;26;95;3;Waiting for Forever;18723;1064;2010;-1061
3009;44;Drama;56;127;3;Au pays du sang et du miel;32198;12651;2011;-12648
3013;64;Crime;67;95;3;Kill List;29661;27616;2011;-27613
3066;51;Crime;36;90;3;Un flic pour cible;15071;4433;2011;-4430
3223;55;Action;43;96;3;12 heures;39446;23559;2012;-23556
3272;56;Horror;65;84;3;The Bay;21862;11867;2012;-11864
3276;70;Comedy;66;101;3;La part des anges;20164;12739;2012;-12736
3284;61;Action;48;112;3;The Sweeney;17380;16890;2012;-16887
3318;76;Documentary;82;99;3;Side by Side;12000;2724;2012;-2721
3453;71;Comedy;56;97;3;Ordure!;85768;17398;2013;-17395
3483;62;Action;43;100;3;Crazy Joe;57003;976;2013;-973
3509;74;Crime;81;106;3;Les poings contre les murs;36287;15735;2013;-15732
3514;57;Comedy;50;97;3;Mariage à l'anglaise;32235;3449;2013;-3446
3520;54;Action;25;91;3;Face à Face;31055;27337;2013;-27334
3591;68;Comedy;64;110;3;Big Bad Wolves;13403;2790;2013;-2787
3595;65;Comedy;54;131;3;L'écume des jours;13064;18905;2013;-18902
3616;57;Comedy;44;94;3;Duo d'escrocs;10578;20571;2013;-20568
3803;64;Drama;51;91;3;White Bird;23579;26971;2014;-26968
4024;63;Action;52;95;3;Mr. Right;34612;3278;2015;-3275
4070;60;Drama;43;101;3;Equals;19547;16745;2015;-16742
4337;70;Horror;84;84;3;Under the Shadow;13958;1993;2016;-1990
4368;73;Biography;39;107;3;Pelé: Naissance d'une Légende;10231;1417;2016;-1414
4393;70;Biography;72;119;3;Christine;8261;18441;2016;-18438
4536;46;Horror;64;80;3;XX;7266;20695;2017;-20692
4579;65;Drama;75;100;3;Super Dark Times;3784;19383;2017;-19380
150;71;Drama;61;90;2;L'île;10971;18503;2000;-18501
198;83;Comedy;70;139;2;Les démons à ma porte;5468;4327;2000;-4325
243;66;Action;45;105;2;Bangkok Dangerous;3218;4520;2000;-4518
457;77;Crime;73;146;2;Riri Shushu no subete;6754;10593;2001;-10591
462;68;Biography;76;85;2;Kandahar;5957;8892;2001;-8890
470;54;Action;25;88;2;Un gentleman en cavale;5723;16701;2001;-16699
771;57;Crime;31;110;2;Sonny;3656;7441;2002;-7439
892;78;Drama;61;113;2;Ondskan;32091;9001;2003;-8999
924;62;Drama;57;93;2;Code 46;18827;19348;2003;-19346
971;77;Comedy;49;123;2;L'homme qui photocopiait;7859;1291;2003;-1289
974;72;Action;62;111;2;Stander;7506;331;2003;-329
998;69;Documentary;68;83;2;The Yes Men;5249;15358;2003;-15356
1011;62;Comedy;41;85;2;The Hebrew Hammer;4339;13389;2003;-13387
1015;64;Drama;69;106;2;Nathalie...;4082;4111;2003;-4109
1215;79;Comedy;59;104;2;Inside I'm Dancing;12607;8982;2004;-8980
1236;74;Biography;25;128;2;Modigliani;9225;17027;2004;-17025
1250;67;Drama;63;108;2;L'autre rive;7635;29585;2004;-29583
1276;76;Documentary;84;107;2;Le cauchemar de Darwin;5032;15213;2004;-15211
1428;71;Comedy;48;91;2;Angel-A;28227;9033;2005;-9031
1490;75;Drama;68;115;2;The Secret Life of Words;10711;9181;2005;-9179
1499;66;Comedy;33;105;2;Dear Wendy;9335;8841;2005;-8839
1533;70;Drama;87;140;2;Être sans destin;5964;14015;2005;-14013
1539;63;Comedy;45;96;2;The Moguls;5736;24966;2005;-24964
1622;72;Comedy;54;102;2;Cashback;76650;16771;2006;-16769
1765;67;Crime;65;85;2;The Dead Girl;13086;10504;2006;-10502
1777;75;Drama;56;118;2;L'inconnue;11049;8504;2006;-8502
1781;66;Drama;66;96;2;Sherrybaby;10703;25687;2006;-25685
2003;59;Drama;52;91;2;Wind Chill;19084;24087;2007;-24085
2041;75;Comedy;81;95;2;Nous, les vivants;11829;10306;2007;-10304
2058;60;Comedy;24;117;2;Sex and Death 101;9915;5305;2007;-5303
2076;59;Comedy;49;93;2;The Good Night;7775;17665;2007;-17663
2277;68;Crime;45;107;2;Loin de la terre brûlée;16548;10570;2008;-10568
2321;52;Crime;43;99;2;Donkey Punch;9799;23355;2008;-23353
2465;60;Adventure;61;93;2;Le guerrier silencieux, Valhalla Rising;48034;186;2009;-184
2544;67;Drama;54;104;2;Cracks;16913;12212;2009;-12210
2545;64;Drama;37;102;2;Un hiver à Central Park;16619;21925;2009;-21923
2546;66;Comedy;37;110;2;Paper Man;16533;2402;2009;-2400
2557;45;Action;19;109;2;Bitch Slap;12546;18132;2009;-18130
2577;72;Comedy;30;133;2;Paa;9417;26719;2009;-26717
2733;64;Action;71;102;2;Black Death;38790;17978;2010;-17976
2739;65;Drama;66;98;2;Stake Land;37112;9186;2010;-9184
2762;49;Horror;50;92;2;L'empire des ombres;22977;3492;2010;-3490
3000;53;Crime;37;91;2;Effraction;37096;8080;2011;-8078
3008;58;Drama;28;112;2;The Divide;32198;5315;2011;-5313
3024;76;Drama;65;92;2;Tyrannosaur;26384;10417;2011;-10415
3040;61;Comedy;61;100;2;10 ans déjà;20802;28714;2011;-28712
3080;56;Action;31;113;2;5 Days of War;12663;1917;2011;-1915
3090;52;Action;41;87;2;The Day;11251;20967;2011;-20965
3095;61;Action;43;88;2;Violet & Daisy;10187;16789;2011;-16787
3098;73;Drama;87;109;2;Elena;9781;6689;2011;-6687
3204;69;Comedy;55;95;2;The First Time;56634;25753;2012;-25751
3252;61;Horror;47;89;2;Maniac;30100;29416;2012;-29414
3291;47;Comedy;43;129;2;The ABCs of Death;15754;5235;2012;-5233
3305;63;Comedy;41;90;2;Struck;13600;21763;2012;-21761
3333;72;Crime;72;104;2;Pieta;10324;18166;2012;-18164
3338;48;Comedy;38;94;2;Lady Vegas;9658;24333;2012;-24331
3346;53;Comedy;40;93;2;Tim and Eric's Billion Dollar Movie;8541;17447;2012;-17445
3499;65;Comedy;68;93;2;The Double;40584;2823;2013;-2821
3517;55;Horror;46;98;2;The Last Days on Mars;31387;17691;2013;-17689
3522;61;Horror;49;96;2;V/H/S/2;30669;2733;2013;-2731
3569;64;Comedy;73;94;2;Prince of Texas;16900;18661;2013;-18659
3576;59;Music;61;90;2;Grand Piano;14950;24189;2013;-24187
3579;62;Comedy;61;97;2;Adult World;14887;3645;2013;-3643
3602;64;Drama;60;98;2;Breathe In;12119;27327;2013;-27325
3624;68;Action;68;110;2;Xi you: Xiang mo pian;9700;4698;2013;-4696
3733;64;Comedy;45;86;2;Aventure d'un soir;54026;777;2014;-775
3745;62;Drama;31;118;2;Un amour d'hiver;45617;18886;2014;-18884
3800;54;Action;53;90;2;Big Game;25136;6677;2014;-6675
3815;71;Comedy;46;96;2;If You Love Me...;21732;1734;2014;-1732
3848;59;Comedy;30;90;2;Kill Me Three Times;16484;7748;2014;-7746
4137;67;Documentary;62;99;2;My Scientology Movie;9072;2011;2015;-2009
4141;59;Drama;23;110;2;Nos souvenirs;8953;27128;2015;-27126
4364;66;Horror;67;89;2;Better Watch Out;10392;18014;2016;-18012
130;45;Crime;35;77;1;Baise-moi;15343;5379;2000;-5378
153;61;Horror;33;96;1;Anatomie;10640;10441;2000;-10440
159;72;Drama;74;118;1;Code inconnu: Récit incomplet de divers voyages;9490;4925;2000;-4924
166;69;Comedy;68;88;1;101 Reykjavik;8660;21858;2000;-21857
175;59;Crime;45;113;1;Le poids de l'eau;8060;1985;2000;-1984
201;57;Comedy;46;104;1;Maybe Baby ou Comment les Anglais se reproduisent;5169;4766;2000;-4765
214;56;Biography;42;89;1;Ed Gein, le boucher;4607;7715;2000;-7714
